Source,Target,Weight,Type
Wieland_Agathon_1794_15,Wieland_Peregrinus_1788_1,1,undirected
Wieland_Agathon_1794_16,Wieland_Agathon_1794_1,23,undirected
Wieland_Agathon_1794_16,Wieland_Agathon_1794_4,3,undirected
Wieland_Agathon_1794_16,Wieland_Agathon_1794_5,17,undirected
Wieland_Agathon_1794_16,Wieland_Agathon_1794_6,7,undirected
Wieland_Agathon_1794_16,Wieland_Agathon_1794_7,60,undirected
Wieland_Agathon_1794_16,Wieland_Agathon_1794_9,57,undirected
Wieland_Agathon_1794_16,Wieland_Agathon_1794_10,63,undirected
Wieland_Agathon_1794_16,Wieland_Agathon_1794_11,4,undirected
Wieland_Agathon_1794_16,Wieland_Agathon_1794_14,5,undirected
Wieland_Agathon_1794_16,Wieland_Agathon_1794_15,22,undirected
Wieland_Aristipp_1801_1,Wieland_Aristipp_1801_4,14,undirected
Wieland_Aristipp_1801_1,Wieland_Aristipp_1801_5,46,undirected
Wieland_Aristipp_1801_1,Wieland_Aristipp_1801_6,84,undirected
Wieland_Aristipp_1801_1,Wieland_Aristipp_1801_7,3,undirected
Wieland_Aristipp_1801_1,Wieland_Aristipp_1801_14,61,undirected
Wieland_Aristipp_1801_1,Wieland_Aristipp_1801_15,2,undirected
Wieland_Aristipp_1801_1,Wieland_Aristipp_1801_19,16,undirected
Wieland_Aristipp_1801_1,Wieland_Peregrinus_1788_1,1,undirected
Wieland_Aristipp_1801_1,Wieland_Peregrinus_1788_5,1,undirected
Wieland_Aristipp_1801_1,Wieland_Peregrinus_1788_9,1,undirected
Wieland_Aristipp_1801_1,Wieland_Peregrinus_1788_10,1,undirected
Wieland_Aristipp_1801_2,Wieland_Aristipp_1801_6,2,undirected
Wieland_Aristipp_1801_2,Wieland_Aristipp_1801_8,18,undirected
Wieland_Aristipp_1801_2,Wieland_Aristipp_1801_16,112,undirected
Wieland_Aristipp_1801_2,Wieland_Aristipp_1801_17,1,undirected
Wieland_Aristipp_1801_2,Wieland_Aristipp_1801_23,71,undirected
Wieland_Aristipp_1801_2,Wieland_Aristipp_1801_28,17,undirected
Wieland_Aristipp_1801_2,Wieland_Peregrinus_1788_1,2,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_4,21,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_5,31,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_6,87,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_7,3,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_12,1,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_13,16,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_15,1,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_16,19,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_17,7,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_18,6,undirected
Wieland_Aristipp_1801_3,Wieland_Aristipp_1801_20,25,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_1,14,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_3,21,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_5,108,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_6,16,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_7,11,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_8,122,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_9,1,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_13,91,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_15,46,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_16,33,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_17,6,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_19,150,undirected
Wieland_Aristipp_1801_4,Wieland_Aristipp_1801_21,8,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_1,46,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_3,31,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_4,108,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_6,160,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_12,70,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_13,2,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_15,4,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_17,51,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_18,5,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_19,49,undirected
Wieland_Aristipp_1801_5,Wieland_Aristipp_1801_21,37,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_1,84,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_2,2,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_3,87,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_4,16,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_5,160,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_7,94,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_8,30,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_9,1,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_12,123,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_15,27,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_16,70,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_17,28,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_19,19,undirected
Wieland_Aristipp_1801_6,Wieland_Aristipp_1801_28,10,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_1,3,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_3,3,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_4,11,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_6,94,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_8,70,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_12,2,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_16,14,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_17,10,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_19,9,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_22,3,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_27,1,undirected
Wieland_Aristipp_1801_7,Wieland_Aristipp_1801_28,12,undirected
Wieland_Aristipp_1801_8,Wieland_Aristipp_1801_2,18,undirected
Wieland_Aristipp_1801_8,Wieland_Aristipp_1801_4,122,undirected
Wieland_Aristipp_1801_8,Wieland_Aristipp_1801_6,30,undirected
Wieland_Aristipp_1801_8,Wieland_Aristipp_1801_7,70,undirected
Wieland_Aristipp_1801_8,Wieland_Aristipp_1801_11,9,undirected
Wieland_Aristipp_1801_8,Wieland_Aristipp_1801_12,4,undirected
Wieland_Aristipp_1801_8,Wieland_Aristipp_1801_16,19,undirected
Wieland_Aristipp_1801_8,Wieland_Aristipp_1801_19,23,undirected
Wieland_Aristipp_1801_8,Wieland_Aristipp_1801_28,4,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_4,1,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_6,1,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_13,73,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_14,8,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_15,2,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_18,39,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_19,4,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_24,9,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_25,19,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_26,15,undirected
Wieland_Aristipp_1801_9,Wieland_Aristipp_1801_27,100,undirected
Wieland_Aristipp_1801_10,Wieland_Aristipp_1801_11,157,undirected
Wieland_Aristipp_1801_10,Wieland_Aristipp_1801_22,100,undirected
Wieland_Aristipp_1801_10,Wieland_Aristipp_1801_23,6,undirected
Wieland_Aristipp_1801_10,Wieland_Aristipp_1801_24,2,undirected
Wieland_Aristipp_1801_10,Wieland_Aristipp_1801_25,18,undirected
Wieland_Aristipp_1801_10,Wieland_Aristipp_1801_26,2,undirected
Wieland_Aristipp_1801_10,Wieland_Peregrinus_1788_6,45,undirected
Wieland_Aristipp_1801_10,Wieland_Peregrinus_1788_7,28,undirected
Wieland_Aristipp_1801_11,Wieland_Aristipp_1801_8,9,undirected
Wieland_Aristipp_1801_11,Wieland_Aristipp_1801_10,157,undirected
Wieland_Aristipp_1801_11,Wieland_Aristipp_1801_21,1,undirected
Wieland_Aristipp_1801_11,Wieland_Aristipp_1801_22,155,undirected
Wieland_Aristipp_1801_11,Wieland_Aristipp_1801_25,7,undirected
Wieland_Aristipp_1801_11,Wieland_Peregrinus_1788_6,3,undirected
Wieland_Aristipp_1801_11,Wieland_Peregrinus_1788_7,30,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_3,1,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_5,70,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_6,123,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_7,2,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_8,4,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_13,1,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_16,9,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_17,10,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_18,1,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_19,23,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_20,12,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_21,1,undirected
Wieland_Aristipp_1801_12,Wieland_Aristipp_1801_27,5,undirected
Wieland_Aristipp_1801_13,Wieland_Aristipp_1801_3,16,undirected
Wieland_Aristipp_1801_13,Wieland_Aristipp_1801_4,91,undirected
Wieland_Aristipp_1801_13,Wieland_Aristipp_1801_5,2,undirected
Wieland_Aristipp_1801_13,Wieland_Aristipp_1801_9,73,undirected
Wieland_Aristipp_1801_13,Wieland_Aristipp_1801_12,1,undirected
Wieland_Aristipp_1801_13,Wieland_Aristipp_1801_14,40,undirected
Wieland_Aristipp_1801_13,Wieland_Aristipp_1801_15,144,undirected
Wieland_Aristipp_1801_13,Wieland_Aristipp_1801_18,87,undirected
Wieland_Aristipp_1801_13,Wieland_Aristipp_1801_20,1,undirected
Wieland_Aristipp_1801_13,Wieland_Aristipp_1801_27,8,undirected
Wieland_Aristipp_1801_14,Wieland_Aristipp_1801_1,61,undirected
Wieland_Aristipp_1801_14,Wieland_Aristipp_1801_9,8,undirected
Wieland_Aristipp_1801_14,Wieland_Aristipp_1801_13,40,undirected
Wieland_Aristipp_1801_14,Wieland_Aristipp_1801_15,65,undirected
Wieland_Aristipp_1801_14,Wieland_Aristipp_1801_22,18,undirected
Wieland_Aristipp_1801_14,Wieland_Aristipp_1801_27,1,undirected
Wieland_Aristipp_1801_14,Wieland_Peregrinus_1788_6,11,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_1,2,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_3,1,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_4,46,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_5,4,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_6,27,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_9,2,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_13,144,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_14,65,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_16,6,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_21,6,undirected
Wieland_Aristipp_1801_15,Wieland_Aristipp_1801_27,23,undirected
Wieland_Aristipp_1801_15,Wieland_Peregrinus_1788_9,3,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_2,112,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_3,19,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_4,33,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_6,70,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_7,14,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_8,19,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_12,9,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_15,6,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_17,84,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_19,122,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_20,22,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_21,35,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_22,2,undirected
Wieland_Aristipp_1801_16,Wieland_Aristipp_1801_28,60,undirected
Wieland_Aristipp_1801_17,Wieland_Aristipp_1801_2,1,undirected
Wieland_Aristipp_1801_17,Wieland_Aristipp_1801_3,7,undirected
Wieland_Aristipp_1801_17,Wieland_Aristipp_1801_4,6,undirected
Wieland_Aristipp_1801_17,Wieland_Aristipp_1801_5,51,undirected
Wieland_Aristipp_1801_17,Wieland_Aristipp_1801_6,28,undirected
Wieland_Aristipp_1801_17,Wieland_Aristipp_1801_7,10,undirected
Wieland_Aristipp_1801_17,Wieland_Aristipp_1801_12,10,undirected
Wieland_Aristipp_1801_17,Wieland_Aristipp_1801_16,84,undirected
Wieland_Aristipp_1801_17,Wieland_Aristipp_1801_18,44,undirected
Wieland_Aristipp_1801_17,Wieland_Aristipp_1801_21,1,undirected
Wieland_Aristipp_1801_18,Wieland_Aristipp_1801_3,6,undirected
Wieland_Aristipp_1801_18,Wieland_Aristipp_1801_5,5,undirected
Wieland_Aristipp_1801_18,Wieland_Aristipp_1801_9,39,undirected
Wieland_Aristipp_1801_18,Wieland_Aristipp_1801_12,1,undirected
Wieland_Aristipp_1801_18,Wieland_Aristipp_1801_13,87,undirected
Wieland_Aristipp_1801_18,Wieland_Aristipp_1801_17,44,undirected
Wieland_Aristipp_1801_18,Wieland_Aristipp_1801_25,9,undirected
Wieland_Aristipp_1801_18,Wieland_Aristipp_1801_26,1,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_1,16,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_4,150,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_5,49,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_6,19,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_7,9,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_8,23,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_9,4,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_12,23,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_16,122,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_20,89,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_21,5,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_22,3,undirected
Wieland_Aristipp_1801_19,Wieland_Aristipp_1801_28,20,undirected
Wieland_Aristipp_1801_20,Wieland_Aristipp_1801_3,25,undirected
Wieland_Aristipp_1801_20,Wieland_Aristipp_1801_12,12,undirected
Wieland_Aristipp_1801_20,Wieland_Aristipp_1801_13,1,undirected
Wieland_Aristipp_1801_20,Wieland_Aristipp_1801_16,22,undirected
Wieland_Aristipp_1801_20,Wieland_Aristipp_1801_19,89,undirected
Wieland_Aristipp_1801_20,Wieland_Aristipp_1801_21,100,undirected
Wieland_Aristipp_1801_21,Wieland_Aristipp_1801_4,8,undirected
Wieland_Aristipp_1801_21,Wieland_Aristipp_1801_5,37,undirected
Wieland_Aristipp_1801_21,Wieland_Aristipp_1801_11,1,undirected
Wieland_Aristipp_1801_21,Wieland_Aristipp_1801_12,1,undirected
Wieland_Aristipp_1801_21,Wieland_Aristipp_1801_15,6,undirected
Wieland_Aristipp_1801_21,Wieland_Aristipp_1801_16,35,undirected
Wieland_Aristipp_1801_21,Wieland_Aristipp_1801_17,1,undirected
Wieland_Aristipp_1801_21,Wieland_Aristipp_1801_19,5,undirected
Wieland_Aristipp_1801_21,Wieland_Aristipp_1801_20,100,undirected
Wieland_Aristipp_1801_21,Wieland_Aristipp_1801_22,20,undirected
Wieland_Aristipp_1801_21,Wieland_Peregrinus_1788_4,1,undirected
Wieland_Aristipp_1801_21,Wieland_Peregrinus_1788_8,5,undirected
Wieland_Aristipp_1801_22,Wieland_Aristipp_1801_7,3,undirected
Wieland_Aristipp_1801_22,Wieland_Aristipp_1801_10,100,undirected
Wieland_Aristipp_1801_22,Wieland_Aristipp_1801_11,155,undirected
Wieland_Aristipp_1801_22,Wieland_Aristipp_1801_14,18,undirected
Wieland_Aristipp_1801_22,Wieland_Aristipp_1801_16,2,undirected
Wieland_Aristipp_1801_22,Wieland_Aristipp_1801_19,3,undirected
Wieland_Aristipp_1801_22,Wieland_Aristipp_1801_21,20,undirected
Wieland_Aristipp_1801_22,Wieland_Aristipp_1801_27,32,undirected
Wieland_Aristipp_1801_22,Wieland_Aristipp_1801_28,3,undirected
Wieland_Aristipp_1801_22,Wieland_Peregrinus_1788_6,1,undirected
Wieland_Aristipp_1801_23,Wieland_Aristipp_1801_2,71,undirected
Wieland_Aristipp_1801_23,Wieland_Aristipp_1801_10,6,undirected
Wieland_Aristipp_1801_23,Wieland_Aristipp_1801_24,114,undirected
Wieland_Aristipp_1801_23,Wieland_Aristipp_1801_25,119,undirected
Wieland_Aristipp_1801_23,Wieland_Aristipp_1801_26,17,undirected
Wieland_Aristipp_1801_23,Wieland_Aristipp_1801_27,20,undirected
Wieland_Aristipp_1801_23,Wieland_Aristipp_1801_28,1,undirected
Wieland_Aristipp_1801_24,Wieland_Aristipp_1801_9,9,undirected
Wieland_Aristipp_1801_24,Wieland_Aristipp_1801_10,2,undirected
Wieland_Aristipp_1801_24,Wieland_Aristipp_1801_23,114,undirected
Wieland_Aristipp_1801_24,Wieland_Aristipp_1801_25,180,undirected
Wieland_Aristipp_1801_24,Wieland_Aristipp_1801_26,141,undirected
Wieland_Aristipp_1801_24,Wieland_Aristipp_1801_27,3,undirected
Wieland_Aristipp_1801_25,Wieland_Aristipp_1801_9,19,undirected
Wieland_Aristipp_1801_25,Wieland_Aristipp_1801_10,18,undirected
Wieland_Aristipp_1801_25,Wieland_Aristipp_1801_11,7,undirected
Wieland_Aristipp_1801_25,Wieland_Aristipp_1801_18,9,undirected
Wieland_Aristipp_1801_25,Wieland_Aristipp_1801_23,119,undirected
Wieland_Aristipp_1801_25,Wieland_Aristipp_1801_24,180,undirected
Wieland_Aristipp_1801_25,Wieland_Aristipp_1801_26,72,undirected
Wieland_Aristipp_1801_25,Wieland_Aristipp_1801_27,80,undirected
Wieland_Aristipp_1801_25,Wieland_Aristipp_1801_28,5,undirected
Wieland_Aristipp_1801_26,Wieland_Aristipp_1801_9,15,undirected
Wieland_Aristipp_1801_26,Wieland_Aristipp_1801_10,2,undirected
Wieland_Aristipp_1801_26,Wieland_Aristipp_1801_18,1,undirected
Wieland_Aristipp_1801_26,Wieland_Aristipp_1801_23,17,undirected
Wieland_Aristipp_1801_26,Wieland_Aristipp_1801_24,141,undirected
Wieland_Aristipp_1801_26,Wieland_Aristipp_1801_25,72,undirected
Wieland_Aristipp_1801_26,Wieland_Aristipp_1801_27,101,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_7,1,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_9,100,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_12,5,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_13,8,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_14,1,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_15,23,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_22,32,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_23,20,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_24,3,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_25,80,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_26,101,undirected
Wieland_Aristipp_1801_27,Wieland_Aristipp_1801_28,92,undirected
Wieland_Aristipp_1801_28,Wieland_Aristipp_1801_2,17,undirected
Wieland_Aristipp_1801_28,Wieland_Aristipp_1801_6,10,undirected
Wieland_Aristipp_1801_28,Wieland_Aristipp_1801_7,12,undirected
Wieland_Aristipp_1801_28,Wieland_Aristipp_1801_8,4,undirected
Wieland_Aristipp_1801_28,Wieland_Aristipp_1801_16,60,undirected
Wieland_Aristipp_1801_28,Wieland_Aristipp_1801_19,20,undirected
Wieland_Aristipp_1801_28,Wieland_Aristipp_1801_22,3,undirected
Wieland_Aristipp_1801_28,Wieland_Aristipp_1801_23,1,undirected
Wieland_Aristipp_1801_28,Wieland_Aristipp_1801_25,5,undirected
Wieland_Aristipp_1801_28,Wieland_Aristipp_1801_27,92,undirected
Wieland_Peregrinus_1788_1,Wieland_Agathon_1794_15,1,undirected
Wieland_Peregrinus_1788_1,Wieland_Aristipp_1801_1,1,undirected
Wieland_Peregrinus_1788_1,Wieland_Aristipp_1801_2,2,undirected
Wieland_Peregrinus_1788_1,Wieland_Peregrinus_1788_5,3,undirected
Wieland_Peregrinus_1788_1,Wieland_Peregrinus_1788_6,129,undirected
Wieland_Peregrinus_1788_1,Wieland_Peregrinus_1788_7,14,undirected
Wieland_Peregrinus_1788_1,Wieland_Peregrinus_1788_9,64,undirected
Wieland_Peregrinus_1788_1,Wieland_Peregrinus_1788_10,38,undirected
Wieland_Peregrinus_1788_2,Wieland_Peregrinus_1788_3,53,undirected
Wieland_Peregrinus_1788_2,Wieland_Peregrinus_1788_4,16,undirected
Wieland_Peregrinus_1788_2,Wieland_Peregrinus_1788_5,30,undirected
Wieland_Peregrinus_1788_2,Wieland_Peregrinus_1788_8,53,undirected
Wieland_Peregrinus_1788_2,Wieland_Peregrinus_1788_9,16,undirected
Wieland_Peregrinus_1788_2,Wieland_Peregrinus_1788_10,168,undirected
Wieland_Peregrinus_1788_3,Wieland_Agathon_1794_6,3,undirected
Wieland_Peregrinus_1788_3,Wieland_Agathon_1794_7,34,undirected
Wieland_Peregrinus_1788_3,Wieland_Peregrinus_1788_2,53,undirected
Wieland_Peregrinus_1788_3,Wieland_Peregrinus_1788_4,180,undirected
Wieland_Peregrinus_1788_3,Wieland_Peregrinus_1788_5,117,undirected
Wieland_Peregrinus_1788_3,Wieland_Peregrinus_1788_10,15,undirected
Wieland_Peregrinus_1788_4,Wieland_Agathon_1794_6,19,undirected
Wieland_Peregrinus_1788_4,Wieland_Agathon_1794_7,16,undirected
Wieland_Peregrinus_1788_4,Wieland_Aristipp_1801_21,1,undirected
Wieland_Peregrinus_1788_4,Wieland_Peregrinus_1788_2,16,undirected
Wieland_Peregrinus_1788_4,Wieland_Peregrinus_1788_3,180,undirected
Wieland_Peregrinus_1788_4,Wieland_Peregrinus_1788_5,1,undirected
Wieland_Peregrinus_1788_4,Wieland_Peregrinus_1788_8,44,undirected
Wieland_Peregrinus_1788_4,Wieland_Peregrinus_1788_10,69,undirected
Wieland_Peregrinus_1788_5,Wieland_Aristipp_1801_1,1,undirected
Wieland_Peregrinus_1788_5,Wieland_Peregrinus_1788_1,3,undirected
Wieland_Peregrinus_1788_5,Wieland_Peregrinus_1788_2,30,undirected
Wieland_Peregrinus_1788_5,Wieland_Peregrinus_1788_3,117,undirected
Wieland_Peregrinus_1788_5,Wieland_Peregrinus_1788_4,1,undirected
Wieland_Peregrinus_1788_5,Wieland_Peregrinus_1788_6,26,undirected
Wieland_Peregrinus_1788_5,Wieland_Peregrinus_1788_8,2,undirected
Wieland_Peregrinus_1788_5,Wieland_Peregrinus_1788_9,28,undirected
Wieland_Peregrinus_1788_5,Wieland_Peregrinus_1788_10,1,undirected
Wieland_Peregrinus_1788_6,Wieland_Agathon_1794_8,3,undirected
Wieland_Peregrinus_1788_6,Wieland_Aristipp_1801_10,45,undirected
Wieland_Peregrinus_1788_6,Wieland_Aristipp_1801_11,3,undirected
Wieland_Peregrinus_1788_6,Wieland_Aristipp_1801_14,11,undirected
Wieland_Peregrinus_1788_6,Wieland_Aristipp_1801_22,1,undirected
Wieland_Peregrinus_1788_6,Wieland_Peregrinus_1788_1,129,undirected
Wieland_Peregrinus_1788_6,Wieland_Peregrinus_1788_5,26,undirected
Wieland_Peregrinus_1788_6,Wieland_Peregrinus_1788_7,180,undirected
Wieland_Peregrinus_1788_6,Wieland_Peregrinus_1788_8,6,undirected
Wieland_Peregrinus_1788_7,Wieland_Agathon_1794_8,8,undirected
Wieland_Peregrinus_1788_7,Wieland_Aristipp_1801_10,28,undirected
Wieland_Peregrinus_1788_7,Wieland_Aristipp_1801_11,30,undirected
Wieland_Peregrinus_1788_7,Wieland_Peregrinus_1788_1,14,undirected
Wieland_Peregrinus_1788_7,Wieland_Peregrinus_1788_6,180,undirected
Wieland_Peregrinus_1788_7,Wieland_Peregrinus_1788_8,15,undirected
Wieland_Peregrinus_1788_7,Wieland_Peregrinus_1788_9,22,undirected
Wieland_Peregrinus_1788_8,Wieland_Agathon_1794_7,2,undirected
Wieland_Peregrinus_1788_8,Wieland_Aristipp_1801_21,5,undirected
Wieland_Peregrinus_1788_8,Wieland_Peregrinus_1788_2,53,undirected
Wieland_Peregrinus_1788_8,Wieland_Peregrinus_1788_4,44,undirected
Wieland_Peregrinus_1788_8,Wieland_Peregrinus_1788_5,2,undirected
Wieland_Peregrinus_1788_8,Wieland_Peregrinus_1788_6,6,undirected
Wieland_Peregrinus_1788_8,Wieland_Peregrinus_1788_7,15,undirected
Wieland_Peregrinus_1788_8,Wieland_Peregrinus_1788_9,152,undirected
Wieland_Peregrinus_1788_8,Wieland_Peregrinus_1788_10,110,undirected
Wieland_Peregrinus_1788_9,Wieland_Aristipp_1801_1,1,undirected
Wieland_Peregrinus_1788_9,Wieland_Aristipp_1801_15,3,undirected
Wieland_Peregrinus_1788_9,Wieland_Peregrinus_1788_1,64,undirected
Wieland_Peregrinus_1788_9,Wieland_Peregrinus_1788_2,16,undirected
Wieland_Peregrinus_1788_9,Wieland_Peregrinus_1788_5,28,undirected
Wieland_Peregrinus_1788_9,Wieland_Peregrinus_1788_7,22,undirected
Wieland_Peregrinus_1788_9,Wieland_Peregrinus_1788_8,152,undirected
Wieland_Peregrinus_1788_9,Wieland_Peregrinus_1788_10,84,undirected
Wieland_Peregrinus_1788_10,Wieland_Aristipp_1801_1,1,undirected
Wieland_Peregrinus_1788_10,Wieland_Peregrinus_1788_1,38,undirected
Wieland_Peregrinus_1788_10,Wieland_Peregrinus_1788_2,168,undirected
Wieland_Peregrinus_1788_10,Wieland_Peregrinus_1788_3,15,undirected
