Source,Target,Weight,Type
Fischer_Honigmonathe_1802,Fischer_Guenstling_1808,4,undirected
Fischer_Honigmonathe_1802,Fischer_Gustav_1801,3,undirected
Fischer_Honigmonathe_1802,Fischer_Margarethe_1812,6,undirected
Fischer_Honigmonathe_1802,Fischer_Vierzehn-Tage_1801,2,undirected
Fischer_Margarethe_1812,Fischer_Guenstling_1808,5,undirected
Fischer_Margarethe_1812,Fischer_Honigmonathe_1802,6,undirected
Fischer_Margarethe_1812,Pestalozzi_Lienhard-und-Gertrud_1781,1,undirected
Fischer_Vierzehn-Tage_1801,Fischer_Guenstling_1808,1,undirected
Fischer_Vierzehn-Tage_1801,Fischer_Gustav_1801,6,undirected
Fischer_Vierzehn-Tage_1801,Fischer_Honigmonathe_1802,2,undirected
Forster_Ansichten_1791,Bruckbraeu_Mittheilungen_1829,3,undirected
Forster_Ansichten_1791,Goethe_Wanderjahre_1821,1,undirected
Forster_Ansichten_1791,Heinse_Ardinghello_1787,2,undirected
Forster_Ansichten_1791,Heinse_Hildegard_1795,2,undirected
Forster_Ansichten_1791,Knigge_Josephs-von-Wurmbrands_1792,2,undirected
Forster_Ansichten_1791,Voss_Ini_1810,3,undirected
Forster_Ansichten_1791,Wieland_Aristipp_1801,2,undirected
Forster_Ansichten_1791,Wieland_Der-goldene-Spiegel_1772,3,undirected
Fouque_Falkenstein_1810,Fouque_Magie-der-Natur_1812,5,undirected
Fouque_Falkenstein_1810,Fouque_Resignation_1829,2,undirected
Fouque_Falkenstein_1810,Fouque_Rodrich_1807,6,undirected
Fouque_Falkenstein_1810,Fouque_Spanier_1814,3,undirected
Fouque_Magie-der-Natur_1812,Fouque_Falkenstein_1810,5,undirected
Fouque_Magie-der-Natur_1812,Fouque_Resignation_1829,1,undirected
Fouque_Magie-der-Natur_1812,Fouque_Rodrich_1807,3,undirected
Fouque_Magie-der-Natur_1812,Fouque_Spanier_1814,5,undirected
Fouque_Resignation_1829,Fouque_Falkenstein_1810,2,undirected
Fouque_Resignation_1829,Fouque_Magie-der-Natur_1812,1,undirected
Fouque_Resignation_1829,Fouque_Spanier_1814,3,undirected
Fouque_Rodrich_1807,Fouque_Falkenstein_1810,6,undirected
Fouque_Rodrich_1807,Fouque_Magie-der-Natur_1812,3,undirected
Fouque_Rodrich_1807,Fouque_Spanier_1814,2,undirected
Fouque_Rodrich_1807,Hoffmann_Elixiere_1816,2,undirected
Fouque_Rodrich_1807,Schopenhauer_Gabriele_1819,1,undirected
Fouque_Spanier_1814,Fouque_Falkenstein_1810,3,undirected
Fouque_Spanier_1814,Fouque_Magie-der-Natur_1812,5,undirected
Fouque_Spanier_1814,Fouque_Resignation_1829,3,undirected
Fouque_Spanier_1814,Fouque_Rodrich_1807,2,undirected
Froelich_Kentucky_1819,Huber_Klosterberuf_1830,2,undirected
Froelich_Kentucky_1819,La-Roche_Oneida_1798,2,undirected
Froelich_Kentucky_1819,Pichler_Agathocles_1808,4,undirected
Froelich_Kentucky_1819,Voss_Ini_1810,1,undirected
Goethe_Lehrjahre_1795,Goethe_Wahlverwandschaften_1809,4,undirected
Goethe_Lehrjahre_1795,Goethe_Wanderjahre_1821,5,undirected
Goethe_Lehrjahre_1795,Schlegel_Florentin_1801,4,undirected
Goethe_Wahlverwandschaften_1809,Goethe_Lehrjahre_1795,4,undirected
Goethe_Wahlverwandschaften_1809,Goethe_Wanderjahre_1821,6,undirected
Goethe_Wahlverwandschaften_1809,Schlegel_Florentin_1801,1,undirected
Goethe_Wanderjahre_1821,Forster_Ansichten_1791,1,undirected
Goethe_Wanderjahre_1821,Goethe_Lehrjahre_1795,5,undirected
Goethe_Wanderjahre_1821,Goethe_Wahlverwandschaften_1809,6,undirected
Goethe_Werther_1774,Brentano_Godwi_1801,2,undirected
Goethe_Werther_1774,Hoelderlin_Hyperion_1797,3,undirected
Goethe_Werther_1774,Miller_Siegwart_1776,1,undirected
Haller_Usong_1771,Knigge_Benjamin-Noldmann_1790,1,undirected
Haller_Usong_1771,Voss_Ini_1810,4,undirected
Haller_Usong_1771,Wieland_Der-goldene-Spiegel_1772,3,undirected
Hauff_Bettlerin_1826,Clauren_Liebe-und-Irrtum_1827,4,undirected
Hauff_Bettlerin_1826,Hauff_Lichtenstein_1826,3,undirected
Hauff_Bettlerin_1826,Hauff_Memoiren-des-Satan_1826,6,undirected
Hauff_Lichtenstein_1826,Arnim_Kronewaechter_1817,1,undirected
Hauff_Lichtenstein_1826,Hauff_Bettlerin_1826,3,undirected
Hauff_Lichtenstein_1826,Hauff_Memoiren-des-Satan_1826,4,undirected
Hauff_Lichtenstein_1826,Scott_Ivanhoe_1819,2,undirected
Hauff_Lichtenstein_1826,Spindler_Der-Jude_1827,5,undirected
Hauff_Lichtenstein_1826,Vulpius_Rinaldo-Rinaldini_1799,2,undirected
Hauff_Memoiren-des-Satan_1826,Hauff_Bettlerin_1826,6,undirected
Hauff_Memoiren-des-Satan_1826,Hauff_Lichtenstein_1826,4,undirected
Hauff_Memoiren-des-Satan_1826,Hoffmann_Kater-Murr_1820,2,undirected
Hauff_Memoiren-des-Satan_1826,Waiblinger_Briten-in-Rom_1828,4,undirected
Heine_Harzreise_1824,Eichendorff_Ahnung-und-Gegenwart_1815,5,undirected
Heine_Harzreise_1824,Paul_Flegeljahre_1804,1,undirected
Heine_Harzreise_1824,Paul_Titan_1800,2,undirected
Heinse_Ardinghello_1787,Forster_Ansichten_1791,2,undirected
Heinse_Ardinghello_1787,Heinse_Hildegard_1795,6,undirected
Heinse_Ardinghello_1787,Jacobi_Eduard-Allwill_1792,2,undirected
Heinse_Ardinghello_1787,Wieland_Aristipp_1801,1,undirected
Heinse_Hildegard_1795,Forster_Ansichten_1791,2,undirected
Heinse_Hildegard_1795,Heinse_Ardinghello_1787,6,undirected
Heinse_Hildegard_1795,Wieland_Aristipp_1801,1,undirected
Hippel_Kreuz-und-Querzuege_1793,Hippel_Lebenslaeufe_1779,6,undirected
Hippel_Kreuz-und-Querzuege_1793,Thuemmel_Reise-in-mittaegliche-Provinzen_1791,3,undirected
Hippel_Kreuz-und-Querzuege_1793,Wieland_Abderiten_1774,1,undirected
Hippel_Kreuz-und-Querzuege_1793,Wieland_Aristipp_1801,2,undirected
Hippel_Lebenslaeufe_1779,Hippel_Kreuz-und-Querzuege_1793,6,undirected
Hippel_Lebenslaeufe_1779,Lavater_Unveraenderte-Fragmente_1773,2,undirected
Hippel_Lebenslaeufe_1779,Miller_Siegwart_1776,1,undirected
Hippel_Lebenslaeufe_1779,Mueller_Siegfried_1779,2,undirected
Hippel_Lebenslaeufe_1779,Pestalozzi_Lienhard-und-Gertrud_1781,3,undirected
Hoelderlin_Fragment-von-Hyperion_1794,Hoelderlin_Hyperion_1797,4,undirected
Hoelderlin_Fragment-von-Hyperion_1794,Hoelderlin_Hyperions_Jugend_1797,5,undirected
Hoelderlin_Fragment-von-Hyperion_1794,Paul_Titan_1800,1,undirected
Hoelderlin_Hyperion_1797,Goethe_Werther_1774,3,undirected
Hoelderlin_Hyperion_1797,Hoelderlin_Fragment-von-Hyperion_1794,4,undirected
Hoelderlin_Hyperion_1797,Hoelderlin_Hyperions_Jugend_1797,6,undirected
Hoelderlin_Hyperion_1797,Paul_Titan_1800,1,undirected
Hoelderlin_Hyperions_Jugend_1797,Hoelderlin_Fragment-von-Hyperion_1794,5,undirected
Hoelderlin_Hyperions_Jugend_1797,Hoelderlin_Hyperion_1797,6,undirected
Hoelderlin_Hyperions_Jugend_1797,Mereau_Amanda-und-Eduard_1803,1,undirected
Hoffmann_Elixiere_1816,Eichendorff_Ahnung-und-Gegenwart_1815,1,undirected
Hoffmann_Elixiere_1816,Fouque_Rodrich_1807,2,undirected
Hoffmann_Elixiere_1816,Hoffmann_Kater-Murr_1820,6,undirected
Hoffmann_Kater-Murr_1820,Hauff_Memoiren-des-Satan_1826,2,undirected
Hoffmann_Kater-Murr_1820,Hoffmann_Elixiere_1816,6,undirected
Hoffmann_Kater-Murr_1820,Spindler_Der-Jude_1827,1,undirected
Huber_Ellen-Percy_1822,Huber_Klosterberuf_1830,4,undirected
Huber_Ellen-Percy_1822,Huber_Luise_1796,6,undirected
Huber_Ellen-Percy_1822,Huber_Seldorf_1795,2,undirected
Huber_Ellen-Percy_1822,Schopenhauer_Die-Tante_1823,1,undirected
Huber_Ellen-Percy_1822,Schopenhauer_Gabriele_1819,1,undirected
Huber_Klosterberuf_1830,Froelich_Kentucky_1819,2,undirected
Huber_Klosterberuf_1830,Huber_Ellen-Percy_1822,4,undirected
Huber_Klosterberuf_1830,Huber_Seldorf_1795,6,undirected
Huber_Klosterberuf_1830,Wolzogen_Agnes_1798,1,undirected
Huber_Luise_1796,Huber_Ellen-Percy_1822,6,undirected
Huber_Luise_1796,Huber_Seldorf_1795,3,undirected
Huber_Luise_1796,Naubert_Amtmannin_1787,2,undirected
Huber_Luise_1796,Naubert_Hermann-von-Unna_1788,1,undirected
Huber_Seldorf_1795,Huber_Ellen-Percy_1822,2,undirected
Huber_Seldorf_1795,Huber_Klosterberuf_1830,6,undirected
Huber_Seldorf_1795,Huber_Luise_1796,3,undirected
Jacobi_Eduard-Allwill_1792,Ehrmann_Nina_1788,1,undirected
Jacobi_Eduard-Allwill_1792,Heinse_Ardinghello_1787,2,undirected
Jacobi_Eduard-Allwill_1792,Jacobi_Woldemar_1779,6,undirected
Jacobi_Woldemar_1779,Engel_Lorenz-Stark_1801,1,undirected
Jacobi_Woldemar_1779,Jacobi_Eduard-Allwill_1792,6,undirected
Jacobi_Woldemar_1779,Miller_Siegwart_1776,2,undirected
Klingemann_Nachtwachen_1804,Paul_Katzenberger_1809,2,undirected
Klingemann_Nachtwachen_1804,Paul_Luftschiffers-Giannozzo_1801,3,undirected
Klingemann_Nachtwachen_1804,Paul_Titan_1800,1,undirected
Klinger_Faust_1791,Klinger_Geschichte-eines-Teutschen_1798,6,undirected
Klinger_Faust_1791,Scott_Ivanhoe_1819,1,undirected
Klinger_Faust_1791,Spindler_Der-Jude_1827,2,undirected
Klinger_Geschichte-eines-Teutschen_1798,Klinger_Faust_1791,6,undirected
Klinger_Geschichte-eines-Teutschen_1798,Pichler_Agathocles_1808,2,undirected
Klinger_Geschichte-eines-Teutschen_1798,Wobeser_Elisa_1795,1,undirected
Knigge_Benjamin-Noldmann_1790,Haller_Usong_1771,1,undirected
Knigge_Benjamin-Noldmann_1790,Knigge_Braunschweig_1792,4,undirected
Knigge_Benjamin-Noldmann_1790,Knigge_Josephs-von-Wurmbrands_1792,6,undirected
Knigge_Benjamin-Noldmann_1790,Nicolai_Sebaldus-Nothanker_1773,3,undirected
Knigge_Benjamin-Noldmann_1790,Wieland_Der-goldene-Spiegel_1772,2,undirected
Knigge_Benjamin-Noldmann_1790,Zschokke_Goldmacherdorf_1817,2,undirected
Knigge_Braunschweig_1792,Knigge_Benjamin-Noldmann_1790,4,undirected
Knigge_Braunschweig_1792,Knigge_Josephs-von-Wurmbrands_1792,1,undirected
Knigge_Braunschweig_1792,Nicolai_Sebaldus-Nothanker_1773,2,undirected
Knigge_Josephs-von-Wurmbrands_1792,Forster_Ansichten_1791,2,undirected
Knigge_Josephs-von-Wurmbrands_1792,Knigge_Benjamin-Noldmann_1790,6,undirected
Knigge_Josephs-von-Wurmbrands_1792,Knigge_Braunschweig_1792,1,undirected
Knigge_Josephs-von-Wurmbrands_1792,Wieland_Der-goldene-Spiegel_1772,2,undirected
La-Roche_Oneida_1798,Froelich_Kentucky_1819,2,undirected
La-Roche_Oneida_1798,La-Roche_Rosaliens-Briefe_1779,5,undirected
La-Roche_Oneida_1798,La-Roche_Sternheim_1771,4,undirected
La-Roche_Rosaliens-Briefe_1779,La-Roche_Oneida_1798,5,undirected
La-Roche_Rosaliens-Briefe_1779,La-Roche_Sternheim_1771,6,undirected
La-Roche_Rosaliens-Briefe_1779,Miller_Siegwart_1776,1,undirected
La-Roche_Sternheim_1771,La-Roche_Oneida_1798,4,undirected
La-Roche_Sternheim_1771,La-Roche_Rosaliens-Briefe_1779,6,undirected
La-Roche_Sternheim_1771,Liebeskind_Maria_1784,1,undirected
La-Roche_Sternheim_1771,Wieland_Agathon_1794,1,undirected
La-Roche_Sternheim_1771,Wobeser_Elisa_1795,1,undirected
Lavater_Unveraenderte-Fragmente_1773,Hippel_Lebenslaeufe_1779,2,undirected
Lavater_Unveraenderte-Fragmente_1773,Liebeskind_Maria_1784,1,undirected
Lavater_Unveraenderte-Fragmente_1773,Nicolai_Sebaldus-Nothanker_1773,3,undirected
Liebeskind_Maria_1784,Ehrmann_Amalie_1787,2,undirected
Liebeskind_Maria_1784,Ehrmann_Nina_1788,4,undirected
Liebeskind_Maria_1784,La-Roche_Sternheim_1771,1,undirected
Liebeskind_Maria_1784,Lavater_Unveraenderte-Fragmente_1773,1,undirected
Liebeskind_Maria_1784,Unger_Julchen-Gruenthal_1798,1,undirected
Liebeskind_Maria_1784,Wobeser_Elisa_1795,5,undirected
Manzoni_Die-Verlobten_1826,Campe_Robinson_1779,3,undirected
Manzoni_Die-Verlobten_1826,Diderot_Die-Nonne_1796,5,undirected
Manzoni_Die-Verlobten_1826,Diderot_Jakob_1796,6,undirected
Manzoni_Die-Verlobten_1826,Scott_Ivanhoe_1819,1,undirected
Mereau_Amanda-und-Eduard_1803,Hoelderlin_Hyperions_Jugend_1797,1,undirected
Mereau_Amanda-und-Eduard_1803,Mereau_Bluethenalter_1794,6,undirected
Mereau_Amanda-und-Eduard_1803,Pichler_Agathocles_1808,4,undirected
Mereau_Amanda-und-Eduard_1803,Schlegel_Lucinde_1799,3,undirected
Mereau_Amanda-und-Eduard_1803,Tieck_William-Lovell_1795,2,undirected
Mereau_Amanda-und-Eduard_1803,Wolzogen_Agnes_1798,5,undirected
Mereau_Bluethenalter_1794,Ahlefeld_Erna_1820,1,undirected
Mereau_Bluethenalter_1794,Mereau_Amanda-und-Eduard_1803,6,undirected
Mereau_Bluethenalter_1794,Schlegel_Lucinde_1799,1,undirected
Mereau_Bluethenalter_1794,Wolzogen_Agnes_1798,2,undirected
Miller_Siegwart_1776,Fischer_Christian_Hannchen_1800,5,undirected
Miller_Siegwart_1776,Goethe_Werther_1774,1,undirected
Miller_Siegwart_1776,Hippel_Lebenslaeufe_1779,1,undirected
Miller_Siegwart_1776,Jacobi_Woldemar_1779,2,undirected
Miller_Siegwart_1776,La-Roche_Rosaliens-Briefe_1779,1,undirected
Miller_Siegwart_1776,Pestalozzi_Lienhard-und-Gertrud_1781,5,undirected
Moritz_Anton-Reiser_1785,Moritz_Hartknopf_1786,6,undirected
Moritz_Anton-Reiser_1785,Moritz_Hartknopfs-Predigerjahre_1790,3,undirected
Moritz_Anton-Reiser_1785,Nicolai_Sebaldus-Nothanker_1773,2,undirected
Moritz_Hartknopf_1786,Moritz_Anton-Reiser_1785,6,undirected
Moritz_Hartknopf_1786,Moritz_Hartknopfs-Predigerjahre_1790,5,undirected
Moritz_Hartknopf_1786,Paul_Quintus-Fixlein_1796,1,undirected
Moritz_Hartknopfs-Predigerjahre_1790,Moritz_Anton-Reiser_1785,3,undirected
Moritz_Hartknopfs-Predigerjahre_1790,Moritz_Hartknopf_1786,5,undirected
Moritz_Hartknopfs-Predigerjahre_1790,Paul_Titan_1800,1,undirected
Mueller_Siegfried_1779,Hippel_Lebenslaeufe_1779,2,undirected
Mueller_Siegfried_1779,Nicolai_Sebaldus-Nothanker_1773,2,undirected
Mueller_Siegfried_1779,Wieland_Abderiten_1774,3,undirected
Naubert_Alf-von-Duelmen_1790,Naubert_Amtmannin_1787,4,undirected
Naubert_Alf-von-Duelmen_1790,Naubert_Hermann-von-Unna_1788,6,undirected
Naubert_Alf-von-Duelmen_1790,Pichler_Agathocles_1808,1,undirected
Naubert_Amtmannin_1787,Engel_Lorenz-Stark_1801,2,undirected
Naubert_Amtmannin_1787,Huber_Luise_1796,2,undirected
Naubert_Amtmannin_1787,Naubert_Alf-von-Duelmen_1790,4,undirected
Naubert_Amtmannin_1787,Naubert_Hermann-von-Unna_1788,5,undirected
Naubert_Amtmannin_1787,Unger_Julchen-Gruenthal_1798,2,undirected
Naubert_Hermann-von-Unna_1788,Huber_Luise_1796,1,undirected
Naubert_Hermann-von-Unna_1788,Naubert_Alf-von-Duelmen_1790,6,undirected
Naubert_Hermann-von-Unna_1788,Naubert_Amtmannin_1787,5,undirected
Nicolai_Sebaldus-Nothanker_1773,Knigge_Benjamin-Noldmann_1790,3,undirected
Nicolai_Sebaldus-Nothanker_1773,Knigge_Braunschweig_1792,2,undirected
Nicolai_Sebaldus-Nothanker_1773,Lavater_Unveraenderte-Fragmente_1773,3,undirected
Nicolai_Sebaldus-Nothanker_1773,Moritz_Anton-Reiser_1785,2,undirected
Nicolai_Sebaldus-Nothanker_1773,Mueller_Siegfried_1779,2,undirected
Nicolai_Sebaldus-Nothanker_1773,Wieland_Abderiten_1774,2,undirected
Nicolai_Sebaldus-Nothanker_1773,Wieland_Der-goldene-Spiegel_1772,1,undirected
Novalis_Lehrlinge_1802,Novalis_Ofterdingen_1802,6,undirected
Novalis_Lehrlinge_1802,Schlegel_Lucinde_1799,3,undirected
Novalis_Lehrlinge_1802,Tieck_Franz-Sternbald_1798,2,undirected
Novalis_Ofterdingen_1802,Eichendorff_Ahnung-und-Gegenwart_1815,1,undirected
Novalis_Ofterdingen_1802,Novalis_Lehrlinge_1802,6,undirected
Novalis_Ofterdingen_1802,Tieck_Franz-Sternbald_1798,4,undirected
Paul_Feldprediger_1809,Paul_Flegeljahre_1804,1,undirected
Paul_Feldprediger_1809,Paul_Katzenberger_1809,3,undirected
Paul_Feldprediger_1809,Paul_Siebenkaes_1796,2,undirected
Paul_Flegeljahre_1804,Heine_Harzreise_1824,1,undirected
Paul_Flegeljahre_1804,Paul_Feldprediger_1809,1,undirected
Paul_Flegeljahre_1804,Paul_Katzenberger_1809,3,undirected
Paul_Flegeljahre_1804,Paul_Luftschiffers-Giannozzo_1801,2,undirected
Paul_Flegeljahre_1804,Paul_Siebenkaes_1796,2,undirected
Paul_Flegeljahre_1804,Paul_Titan_1800,6,undirected
Paul_Hesperus_1795,Paul_Katzenberger_1809,1,undirected
Paul_Hesperus_1795,Paul_Loge_1793,6,undirected
Paul_Hesperus_1795,Paul_Quintus-Fixlein_1796,4,undirected
Paul_Hesperus_1795,Paul_Siebenkaes_1796,5,undirected
Paul_Hesperus_1795,Paul_Titan_1800,2,undirected
Paul_Katzenberger_1809,Klingemann_Nachtwachen_1804,2,undirected
Paul_Katzenberger_1809,Paul_Feldprediger_1809,3,undirected
Paul_Katzenberger_1809,Paul_Flegeljahre_1804,3,undirected
Paul_Katzenberger_1809,Paul_Hesperus_1795,1,undirected
Paul_Katzenberger_1809,Paul_Siebenkaes_1796,3,undirected
Paul_Loge_1793,Paul_Hesperus_1795,6,undirected
Paul_Loge_1793,Paul_Quintus-Fixlein_1796,2,undirected
Paul_Loge_1793,Paul_Siebenkaes_1796,4,undirected
Paul_Luftschiffers-Giannozzo_1801,Klingemann_Nachtwachen_1804,3,undirected
Paul_Luftschiffers-Giannozzo_1801,Paul_Flegeljahre_1804,2,undirected
Paul_Luftschiffers-Giannozzo_1801,Paul_Quintus-Fixlein_1796,1,undirected
Paul_Luftschiffers-Giannozzo_1801,Paul_Siebenkaes_1796,3,undirected
Paul_Quintus-Fixlein_1796,Moritz_Hartknopf_1786,1,undirected
Paul_Quintus-Fixlein_1796,Paul_Hesperus_1795,4,undirected
Paul_Quintus-Fixlein_1796,Paul_Loge_1793,2,undirected
Paul_Quintus-Fixlein_1796,Paul_Luftschiffers-Giannozzo_1801,1,undirected
Paul_Quintus-Fixlein_1796,Paul_Siebenkaes_1796,3,undirected
Paul_Siebenkaes_1796,Paul_Feldprediger_1809,2,undirected
Paul_Siebenkaes_1796,Paul_Flegeljahre_1804,2,undirected
Paul_Siebenkaes_1796,Paul_Hesperus_1795,5,undirected
Paul_Siebenkaes_1796,Paul_Katzenberger_1809,3,undirected
Paul_Siebenkaes_1796,Paul_Loge_1793,4,undirected
Paul_Siebenkaes_1796,Paul_Luftschiffers-Giannozzo_1801,3,undirected
Paul_Siebenkaes_1796,Paul_Quintus-Fixlein_1796,3,undirected
Paul_Siebenkaes_1796,Paul_Titan_1800,1,undirected
Paul_Titan_1800,Eichendorff_Ahnung-und-Gegenwart_1815,1,undirected
Paul_Titan_1800,Heine_Harzreise_1824,2,undirected
Paul_Titan_1800,Hoelderlin_Fragment-von-Hyperion_1794,1,undirected
Paul_Titan_1800,Hoelderlin_Hyperion_1797,1,undirected
Paul_Titan_1800,Klingemann_Nachtwachen_1804,1,undirected
Paul_Titan_1800,Moritz_Hartknopfs-Predigerjahre_1790,1,undirected
Paul_Titan_1800,Paul_Flegeljahre_1804,6,undirected
Paul_Titan_1800,Paul_Hesperus_1795,2,undirected
Paul_Titan_1800,Paul_Siebenkaes_1796,1,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Campe_Robinson_1779,2,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Engel_Lorenz-Stark_1801,1,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Fischer_Margarethe_1812,1,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Hippel_Lebenslaeufe_1779,3,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Miller_Siegwart_1776,5,undirected
Pestalozzi_Lienhard-und-Gertrud_1781,Zschokke_Goldmacherdorf_1817,6,undirected
Pfeffel_Biographie-eines-Pudels_1789,Restif-de-la-Bretonne_Anti-Justine_1793,1,undirected
